[2023-02-10T13:02:27.730] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:02:30.423] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:02:39.410] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:03:05.327] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:03:08.781] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:03:19.508] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:03:24.296] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:03:39.410] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:04:18.432] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:04:23.032] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:04:42.420] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:05:05.967] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:05:25.074] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:05:29.190] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:05:31.637] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:05:34.677] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:05:39.113] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:07:03.556] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:07:05.979] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:08:24.480] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:08:26.608] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:08:35.103] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:09:26.088] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:09:28.314] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:09:34.323] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:09:43.569] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:10:05.425] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:10:09.498] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:10:15.920] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:10:35.391] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:10:44.444] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:10:44.484] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:10:44.705] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:10:44.719] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-10T13:10:46.488] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T14:11:22.507] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T14:11:31.518] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T14:12:15.591] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T14:12:37.135] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T14:34:10.007] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T14:37:42.464] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T15:33:27.632] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T15:34:03.479] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T15:50:11.863] [ERROR] default - producto no encontrado
[2023-02-13T15:50:11.865] [ERROR] default - error en api Products ruta : /63ea7728658605e423a98fee, peticion : DELETE
[2023-02-13T15:50:11.871] [ERROR] default - producto no encontrado
[2023-02-13T15:50:11.871] [ERROR] default - producto no encontrado
[2023-02-13T15:50:20.315] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T15:50:37.320] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T15:50:43.778] [ERROR] default - producto no encontrado
[2023-02-13T15:50:43.778] [ERROR] default - error en api Products ruta : /63ea8663cde42c389ea75585, peticion : DELETE
[2023-02-13T15:50:43.784] [ERROR] default - producto no encontrado
[2023-02-13T15:50:43.784] [ERROR] default - producto no encontrado
[2023-02-13T15:50:45.637] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T15:51:38.304] [ERROR] default - producto no encontrado
[2023-02-13T15:51:38.306] [ERROR] default - error en api Products ruta : /63ea8663cde42c389ea75585, peticion : DELETE
[2023-02-13T15:51:38.318] [ERROR] default - producto no encontrado
[2023-02-13T15:51:38.318] [ERROR] default - producto no encontrado
[2023-02-13T15:51:43.179] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T16:11:56.543] [ERROR] default - producto no encontrado
[2023-02-13T16:11:56.543] [ERROR] default - error en api Products ruta : /63ea8663cde42c389ea75585, peticion : DELETE
[2023-02-13T16:11:56.555] [ERROR] default - producto no encontrado
[2023-02-13T16:11:56.555] [ERROR] default - producto no encontrado
[2023-02-13T16:12:42.487] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T16:12:53.427] [ERROR] default - error en api Products ruta : /63ea8663cde42c389ea75585, peticion : DELETE
[2023-02-13T16:12:53.529] [ERROR] default - producto no encontrado
[2023-02-13T16:12:53.529] [ERROR] default - producto no encontrado
[2023-02-13T16:26:52.500] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T16:27:33.357] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T16:27:34.896] [ERROR] default - producto no encontrado
[2023-02-13T16:27:34.897] [ERROR] default - error en api Products ruta : /63ea8663cde42c389ea75585, peticion : DELETE
[2023-02-13T16:27:37.126] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T16:29:01.266] [ERROR] default - producto no encontrado
[2023-02-13T16:29:01.267] [ERROR] default - error en api Products ruta : /63ea8663cde42c389ea75585, peticion : DELETE
[2023-02-13T16:29:37.902] [ERROR] default - producto no encontrado
[2023-02-13T16:29:37.903] [ERROR] default - error en api Products ruta : /63ea8663cde42c389ea75585, peticion : DELETE
[2023-02-13T16:30:55.265] [ERROR] default - producto no encontrado
[2023-02-13T16:30:55.266] [ERROR] default - error en api Products ruta : /63ea8663cde42c389ea75585, peticion : DELETE
[2023-02-13T16:31:45.234] [ERROR] default - producto no encontrado
[2023-02-13T16:31:45.235] [ERROR] default - error en api Products ruta : /63ea8663cde42c389ea75585, peticion : DELETE
[2023-02-13T16:32:03.751] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T16:33:01.787] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T16:33:22.093] [ERROR] default - producto no encontrado
[2023-02-13T16:33:22.095] [ERROR] default - error en api Products ruta : /63ea8663cde42c389ea75585, peticion : DELETE
[2023-02-13T16:33:26.344] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-13T16:46:44.359] [WARN] default - RUTA inexistentes  ruta : /favicon.ico, peticion : GET
[2023-02-17T10:56:04.004] [ERROR] default - error en api Products ruta : /63d15159asd4131dasd6a03f0da5, peticion : DELETE
[2023-02-17T10:57:36.976] [ERROR] default - error en api Products ruta : /63d15159asd4131dasd6a03f0da5, peticion : DELETE
[2023-02-17T10:58:15.186] [ERROR] default - error en api Products ruta : /63d15159asd4131dasd6a03f0da5, peticion : DELETE
[2023-02-17T22:03:23.572] [ERROR] default - error en api Products ruta : /63d15159asd4131dasd6a03f0da5, peticion : DELETE
